2001-02-11,8133.0,8141.81,8138.01,8128.7,8158.78,8141.26,8143.01,8135.99,8141.96,8136.34,8136.03,8138.67,8144.88,8135.45,8137.33,8138.34,8154.85,8135.4,8131.43,8140.08,8141.6,8131.59,8147.09,8143.2,8149.14,8142.6,8144.75,8139.6,8131.0,8129.62,8149.91,8143.69,8138.77,8141.76,8142.26,8125.64,8143.72,8143.57,8139.71,8155.25,8143.33,8148.18,8134.7,8142.71,8141.87,8127.95,8146.92,8120.08,8147.69,8122.54,8135.98,8149.38,8122.98,8142.45,8129.0,8138.5,8146.78,8150.5,8133.32,8119.9,8142.23,8143.7,8154.15,8139.59,8144.87,8133.6,8142.72,8149.66,8148.52,8139.02,8145.63,8137.24,8152.81,8136.21,8141.96,8150.19,8149.48,8149.73,8144.88,8132.76,8140.97,8130.06,8136.51,8146.84,8139.26,8132.67,8148.95,8143.93,8134.75,8147.66,8132.92,8147.0,8148.54,8139.52,8146.17,8141.52,8148.62,8143.06,8137.22,8147.73,8144.3,8143.15,8143.62,8124.95,8130.88,8143.25,8126.86,8143.2,8154.97,8130.33,8151.58,8141.91,8137.84,8149.19,8118.47,8146.14,8137.94,8130.43,8139.17,8150.52,8135.23,8125.93,8122.23,8147.58,8138.35,8139.43,8141.68,8140.8,8132.97,8139.51,8139.78,8145.33,8127.76,8140.34,8141.32,8130.15,8145.73,8134.53,8149.11,8139.1
2001-02-12,8139.81,8143.92,8138.7,8125.97,8154.45,8149.68,8144.54,8134.11,8145.72,8138.15,8136.97,8146.28,8140.0,8141.29,8139.93,8143.24,8153.24,8140.48,8136.38,8137.31,8138.63,8131.27,8150.58,8143.19,8146.32,8148.54,8143.31,8138.87,8130.01,8132.92,8146.33,8139.46,8139.95,8145.16,8141.97,8126.7,8139.96,8155.67,8139.57,8152.72,8138.47,8150.89,8140.73,8141.47,8137.41,8130.23,8145.05,8128.02,8147.5,8118.76,8134.98,8152.46,8124.69,8145.03,8132.16,8143.41,8146.68,8149.19,8131.18,8115.01,8145.39,8161.37,8155.09,8133.88,8134.49,8138.2,8142.78,8144.54,8152.91,8135.88,8144.88,8139.85,8156.89,8138.85,8140.59,8145.52,8147.15,8145.17,8143.69,8130.93,8139.63,8124.51,8138.89,8142.73,8130.93,8130.13,8142.28,8140.9,8128.86,8146.34,8131.95,8153.34,8139.53,8139.73,8140.49,8139.19,8147.66,8143.12,8134.5,8142.64,8138.99,8149.22,8136.12,8127.41,8135.53,8136.95,8131.23,8142.56,8153.07,8136.82,8148.85,8142.35,8140.19,8148.69,8129.82,8149.52,8135.66,8128.91,8143.54,8150.08,8135.65,8126.68,8127.81,8147.3,8143.73,8136.48,8138.36,8139.53,8137.69,8147.88,8132.6,8145.1,8134.13,8138.99,8147.32,8133.12,8140.43,8133.72,8151.87,8142.5
2001-02-13,8138.15,8144.82,8139.99,8137.64,8155.73,8139.15,8149.43,8131.93,8143.28,8137.31,8139.45,8141.34,8143.79,8135.63,8133.76,8149.09,8152.29,8137.42,8136.92,8142.24,8144.82,8131.79,8146.2,8140.06,8143.24,8151.6,8138.68,8139.61,8126.91,8133.19,8144.98,8144.41,8141.8,8143.54,8144.27,8131.03,8142.96,8147.93,8138.12,8151.45,8139.76,8144.5,8134.34,8149.65,8143.07,8121.09,8143.3,8116.33,8152.94,8125.71,8136.85,8149.28,8127.99,8142.58,8136.18,8139.67,8145.34,8154.59,8138.9,8119.27,8139.28,8143.91,8156.52,8136.14,8149.25,8138.25,8146.08,8141.73,8155.79,8141.17,8145.79,8141.63,8157.07,8132.5,8143.29,8147.95,8139.75,8140.99,8143.73,8138.04,8143.58,8124.56,8141.32,8145.76,8137.2,8136.44,8143.78,8140.22,8134.6,8153.85,8134.23,8149.21,8141.08,8140.64,8144.98,8135.56,8151.43,8147.75,8139.06,8142.74,8139.25,8142.17,8136.07,8125.31,8138.63,8143.34,8123.82,8142.74,8149.46,8128.54,8148.33,8139.42,8142.26,8139.83,8121.03,8151.19,8136.2,8130.53,8146.87,8151.1,8130.84,8126.53,8125.62,8152.42,8144.07,8137.92,8142.2,8142.93,8129.88,8145.74,8139.81,8144.28,8133.06,8136.46,8144.12,8132.33,8145.55,8140.58,8150.46,8146.27
2001-02-14,8135.37,8143.56,8140.98,8126.03,8158.7,8142.58,8146.8,8135.4,8143.11,8139.11,8131.54,8147.6,8145.58,8136.77,8136.63,8143.14,8152.4,8139.0,8133.95,8142.63,8142.12,8132.3,8151.97,8142.5,8146.01,8148.22,8138.24,8136.23,8129.87,8131.47,8151.58,8143.92,8145.98,8147.62,8144.91,8120.72,8143.51,8142.35,8142.14,8153.19,8138.87,8152.69,8137.49,8144.17,8142.98,8134.28,8145.67,8119.09,8142.54,8123.17,8136.55,8152.5,8127.05,8145.89,8132.94,8134.78,8139.79,8151.48,8134.99,8118.11,8142.19,8145.81,8159.1,8135.12,8139.46,8135.32,8143.75,8145.53,8155.68,8138.33,8140.16,8141.15,8159.17,8138.11,8134.03,8144.76,8144.78,8146.15,8137.32,8132.36,8144.15,8129.0,8141.65,8140.01,8144.97,8135.25,8144.84,8138.79,8133.57,8145.88,8131.31,8149.77,8144.26,8142.97,8136.42,8138.43,8144.4,8150.26,8134.43,8142.23,8145.95,8141.93,8130.89,8129.76,8131.45,8141.95,8124.99,8143.8,8153.47,8137.1,8140.63,8137.63,8143.53,8146.98,8126.21,8152.08,8137.33,8133.1,8141.73,8153.57,8135.67,8138.3,8130.82,8143.86,8141.98,8135.24,8135.51,8140.32,8136.1,8150.36,8132.31,8145.08,8137.75,8134.77,8141.33,8133.76,8143.73,8136.09,8156.04,8145.85
2001-02-15,8133.62,8143.12,8140.64,8126.6,8155.31,8145.07,8135.78,8136.65,8148.37,8139.06,8139.96,8144.71,8142.61,8140.72,8138.85,8139.64,8145.36,8138.83,8138.36,8144.65,8144.38,8129.78,8149.4,8139.42,8146.45,8151.08,8141.83,8142.96,8132.73,8132.66,8150.15,8140.48,8143.89,8140.24,8142.53,8120.9,8143.04,8144.53,8140.25,8148.96,8140.62,8151.95,8133.54,8144.58,8137.89,8129.49,8134.61,8124.07,8141.03,8125.89,8141.24,8150.89,8134.34,8145.69,8135.65,8129.77,8143.58,8150.58,8138.11,8117.76,8145.01,8151.76,8160.45,8141.63,8141.57,8135.63,8145.97,8143.97,8155.7,8132.16,8144.72,8135.48,8162.99,8139.98,8140.73,8146.01,8145.2,8148.36,8142.09,8132.93,8139.94,8132.81,8140.8,8141.81,8140.59,8133.91,8143.88,8141.29,8130.53,8150.39,8141.13,8151.65,8146.41,8147.13,8140.81,8139.8,8144.1,8146.04,8137.16,8148.12,8136.96,8144.69,8136.66,8127.37,8135.0,8135.71,8122.78,8142.22,8157.64,8133.17,8145.27,8150.57,8146.73,8148.5,8121.47,8150.96,8132.78,8139.72,8140.08,8151.65,8134.35,8134.19,8121.09,8148.38,8140.44,8138.62,8140.16,8145.02,8133.82,8148.85,8142.71,8146.19,8129.4,8140.96,8141.85,8133.85,8138.03,8138.57,8146.97,8139.6
2001-02-16,8137.9,8143.04,8142.67,8130.95,8160.25,8142.13,8139.06,8133.26,8148.09,8135.46,8134.3,8143.16,8147.31,8133.61,8140.99,8141.08,8160.05,8140.73,8130.93,8140.49,8150.91,8132.07,8155.41,8144.73,8143.53,8140.75,8139.21,8134.31,8124.37,8127.38,8147.98,8139.39,8144.39,8139.77,8145.11,8118.82,8145.59,8146.94,8138.42,8147.48,8138.18,8144.34,8136.52,8148.91,8144.19,8132.33,8150.37,8120.38,8150.78,8128.37,8138.13,8153.12,8132.63,8145.1,8134.07,8136.4,8146.84,8152.78,8138.12,8111.78,8138.68,8150.52,8155.02,8134.98,8143.98,8137.9,8148.76,8142.36,8149.07,8140.51,8137.6,8136.22,8159.12,8133.75,8144.79,8144.6,8148.88,8144.42,8140.33,8131.08,8142.97,8125.13,8136.89,8142.32,8143.85,8135.4,8145.66,8147.64,8135.46,8150.67,8136.86,8148.63,8148.35,8142.76,8137.79,8138.64,8148.21,8150.88,8132.27,8146.73,8136.23,8141.53,8138.25,8121.39,8134.13,8144.95,8120.16,8141.27,8152.79,8134.65,8148.14,8142.98,8135.44,8146.45,8115.1,8144.16,8133.28,8129.47,8144.05,8144.31,8133.52,8130.46,8131.28,8152.17,8141.02,8140.45,8140.02,8144.48,8134.34,8145.21,8137.53,8149.49,8134.97,8146.45,8146.22,8134.71,8145.16,8140.48,8153.04,8141.2
2001-02-17,8134.25,8141.2,8135.42,8137.16,8153.94,8144.0,8148.41,8135.41,8147.92,8138.17,8129.46,8139.16,8139.0,8137.29,8134.69,8139.27,8152.05,8137.46,8137.84,8139.5,8149.02,8132.54,8148.28,8137.88,8143.57,8147.25,8141.47,8136.63,8121.25,8131.01,8145.91,8138.73,8145.31,8145.47,8138.45,8123.66,8146.73,8152.48,8133.38,8159.35,8139.03,8153.19,8135.32,8144.8,8146.94,8134.11,8137.8,8117.09,8143.11,8127.15,8132.56,8153.38,8126.91,8146.96,8135.35,8138.78,8142.66,8148.86,8130.92,8121.03,8141.5,8143.62,8149.76,8135.76,8141.63,8137.36,8150.58,8147.06,8153.58,8136.52,8145.84,8132.44,8157.53,8134.35,8140.85,8143.41,8140.02,8145.82,8140.64,8133.5,8139.61,8127.74,8145.95,8141.96,8136.62,8134.66,8143.74,8138.75,8139.7,8151.07,8129.38,8146.37,8142.51,8142.1,8141.09,8137.65,8147.04,8141.79,8135.08,8146.69,8137.33,8146.26,8142.19,8125.49,8136.68,8143.59,8123.74,8143.29,8155.84,8128.46,8154.25,8144.57,8136.94,8148.12,8122.6,8149.26,8137.67,8136.21,8145.57,8149.41,8140.33,8132.35,8128.12,8148.63,8136.79,8131.29,8134.48,8135.09,8133.04,8147.53,8140.06,8150.34,8135.55,8141.91,8139.09,8136.9,8145.96,8140.53,8150.53,8139.63
2001-02-18,8133.2,8147.29,8137.69,8132.13,8157.11,8141.9,8141.82,8135.72,8149.59,8136.17,8140.99,8141.3,8142.5,8138.33,8136.35,8141.67,8156.51,8137.48,8131.34,8138.57,8145.12,8131.73,8152.79,8139.17,8147.36,8147.59,8138.55,8137.01,8123.75,8135.07,8148.95,8135.31,8135.61,8146.48,8142.72,8124.79,8147.74,8147.35,8132.84,8151.21,8140.51,8151.88,8136.79,8146.37,8143.61,8137.03,8147.8,8121.44,8147.65,8121.46,8134.84,8150.68,8120.52,8146.47,8140.53,8137.91,8147.86,8149.62,8129.54,8121.43,8143.98,8151.29,8150.58,8132.67,8139.3,8133.6,8145.85,8147.68,8160.25,8135.63,8143.59,8134.33,8154.61,8135.98,8147.04,8150.37,8142.08,8148.77,8141.88,8136.44,8140.79,8124.66,8146.76,8143.75,8132.68,8128.87,8149.46,8136.2,8133.04,8153.6,8130.74,8150.4,8143.18,8147.0,8146.98,8139.85,8146.78,8150.99,8136.26,8151.04,8139.14,8144.69,8137.42,8122.24,8143.46,8142.44,8130.66,8136.69,8149.26,8134.66,8144.5,8143.71,8135.91,8145.41,8116.97,8151.41,8133.98,8136.94,8149.74,8147.92,8136.42,8130.07,8124.8,8151.01,8137.42,8141.18,8142.84,8141.05,8133.03,8154.91,8135.89,8142.28,8128.64,8138.06,8142.74,8134.22,8139.18,8141.72,8151.72,8147.26
2001-02-19,8135.34,8144.97,8142.28,8129.73,8158.49,8144.61,8144.99,8142.31,8147.0,8135.91,8138.09,8144.73,8142.73,8139.6,8138.46,8139.2,8151.33,8136.08,8133.71,8135.76,8148.96,8132.66,8149.44,8145.87,8147.55,8145.03,8133.43,8137.97,8126.92,8133.69,8144.4,8141.33,8145.38,8147.24,8141.44,8132.76,8148.14,8151.29,8138.16,8151.84,8137.53,8153.44,8140.51,8142.7,8145.3,8126.48,8143.39,8125.28,8148.39,8118.31,8137.99,8148.22,8129.47,8144.21,8135.08,8144.06,8149.31,8153.95,8127.72,8126.32,8141.0,8147.53,8152.55,8139.69,8143.32,8137.14,8145.99,8144.4,8157.78,8137.53,8141.39,8143.72,8154.94,8138.69,8139.0,8151.13,8145.32,8150.17,8147.89,8132.31,8145.16,8125.27,8141.33,8145.1,8139.49,8134.04,8143.27,8147.39,8140.01,8148.2,8136.02,8146.1,8145.36,8147.63,8145.1,8140.42,8153.71,8151.0,8134.93,8149.75,8134.16,8142.69,8136.09,8123.34,8138.85,8144.19,8125.97,8147.67,8157.2,8129.13,8144.51,8141.61,8144.95,8146.77,8124.88,8150.53,8137.3,8134.63,8137.05,8149.88,8135.13,8123.91,8124.92,8146.96,8152.27,8142.51,8137.09,8143.06,8133.12,8151.44,8137.45,8142.98,8130.43,8143.78,8139.01,8132.73,8143.92,8145.77,8155.39,8137.37
2001-02-20,8138.3,8146.59,8136.16,8134.16,8156.28,8145.87,8151.74,8141.04,8148.06,8136.9,8140.0,8144.5,8137.17,8134.54,8135.24,8137.91,8149.36,8136.75,8136.72,8145.12,8144.05,8134.88,8152.07,8138.03,8152.24,8145.2,8143.02,8134.49,8126.96,8132.32,8144.92,8145.72,8137.17,8143.47,8140.32,8128.76,8142.12,8148.7,8138.62,8148.57,8142.72,8146.33,8134.96,8140.72,8143.65,8125.41,8147.64,8119.07,8149.45,8122.79,8135.68,8151.42,8127.47,8145.22,8132.19,8133.53,8149.24,8152.65,8130.33,8116.68,8143.54,8152.7,8154.86,8136.45,8138.44,8141.46,8141.88,8149.04,8153.23,8130.85,8143.14,8137.33,8160.96,8141.14,8146.93,8152.09,8145.81,8143.25,8141.33,8134.03,8140.95,8126.77,8145.23,8142.87,8144.16,8131.32,8143.76,8143.26,8141.56,8149.15,8128.06,8152.43,8144.56,8145.55,8146.45,8137.92,8151.89,8151.66,8134.18,8150.48,8140.17,8144.73,8138.4,8121.84,8139.33,8143.93,8130.6,8139.55,8147.69,8123.83,8152.88,8144.36,8142.84,8148.22,8122.16,8154.7,8131.74,8139.43,8145.7,8150.45,8133.55,8126.88,8124.99,8154.77,8139.03,8136.43,8141.11,8144.1,8132.86,8153.42,8138.2,8145.13,8130.51,8140.99,8141.8,8132.69,8142.51,8141.51,8155.11,8139.42
